id,gold_label,orig_prob,swap_prob,delta,abs_delta
24225614_gab,hate_speech,0.347278,0.347278,0.0,0.0
17828964_gab,hate_speech,0.879793,0.879793,0.0,0.0
1252052990690643968_twitter,normal,0.082398,0.082398,0.0,0.0
1179027116936974337_twitter,normal,0.086729,0.086729,0.0,0.0
26964751_gab,hate_speech,0.921489,0.921489,0.0,0.0
5125277_gab,hate_speech,0.627779,0.627779,0.0,0.0
24367358_gab,hate_speech,0.527875,0.527875,0.0,0.0
1190261367518978051_twitter,normal,0.055947,0.055947,0.0,0.0
1169467702802563073_twitter,offensive,0.052944,0.052944,0.0,0.0
1143200722990714880_twitter,normal,0.026115,0.026115,0.0,0.0
1178190727987118080_twitter,normal,0.026626,0.027267,-0.000641,0.000641
13640701_gab,normal,0.049098,0.051733,-0.002635,0.002635
7500341_gab,offensive,0.176132,0.176132,0.0,0.0
1174514620704415745_twitter,normal,0.0389,0.0389,0.0,0.0
25054107_gab,offensive,0.098757,0.098757,0.0,0.0
15087539_gab,hate_speech,0.849481,0.849481,0.0,0.0
1186738559002337282_twitter,offensive,0.060832,0.060832,0.0,0.0
1220558318470684672_twitter,offensive,0.683744,0.683744,0.0,0.0
1178938601230475265_twitter,hate_speech,0.75094,0.75094,0.0,0.0
1178955261177933824_twitter,normal,0.055316,0.055316,0.0,0.0
13912847_gab,hate_speech,0.762107,0.762107,0.0,0.0
1187745116464832515_twitter,normal,0.032283,0.032283,0.0,0.0
1196677971244933120_twitter,normal,0.115923,0.115923,0.0,0.0
23069299_gab,hate_speech,0.927463,0.927463,0.0,0.0
12121445_gab,normal,0.085125,0.085125,0.0,0.0
16921321_gab,hate_speech,0.817966,0.817966,0.0,0.0
6469234_gab,offensive,0.073292,0.081558,-0.008266,0.008266
12812177_gab,hate_speech,0.844278,0.844278,0.0,0.0
1167917262520471552_twitter,offensive,0.046404,0.046404,0.0,0.0
20632309_gab,hate_speech,0.864061,0.864061,0.0,0.0
24461256_gab,hate_speech,0.396971,0.151115,0.245856,0.245856
16288097_gab,hate_speech,0.878313,0.878313,0.0,0.0
9000541_gab,offensive,0.803313,0.803313,0.0,0.0
1178932262848647168_twitter,normal,0.060676,0.06826,-0.007584,0.007584
13651130_gab,hate_speech,0.919152,0.919152,0.0,0.0
