id,gold_label,orig_prob,swap_prob,delta,abs_delta
1211085818447581184_twitter,offensive,0.999644,0.999644,0.0,0.0
21547229_gab,offensive,0.99944,0.99944,0.0,0.0
24225614_gab,hate_speech,0.986381,0.986381,0.0,0.0
17828964_gab,hate_speech,0.999652,0.999652,0.0,0.0
1252052990690643968_twitter,normal,0.920634,0.920634,0.0,0.0
1179027116936974337_twitter,normal,0.015831,0.015831,0.0,0.0
26964751_gab,hate_speech,0.998944,0.998944,0.0,0.0
5125277_gab,hate_speech,0.99947,0.99947,0.0,0.0
24367358_gab,hate_speech,0.880081,0.880081,0.0,0.0
1190261367518978051_twitter,normal,0.042385,0.042385,0.0,0.0
1169467702802563073_twitter,offensive,0.989144,0.989144,0.0,0.0
1143200722990714880_twitter,normal,0.963713,0.963713,0.0,0.0
1178190727987118080_twitter,normal,0.004199,0.005286,-0.001087,0.001087
13640701_gab,normal,0.000242,0.000604,-0.000362,0.000362
7500341_gab,offensive,0.929379,0.929379,0.0,0.0
1174514620704415745_twitter,normal,0.765344,0.765344,0.0,0.0
25054107_gab,offensive,0.997461,0.997461,0.0,0.0
15087539_gab,hate_speech,0.998563,0.998563,0.0,0.0
1186738559002337282_twitter,offensive,0.999439,0.999439,0.0,0.0
1220558318470684672_twitter,offensive,0.999723,0.999723,0.0,0.0
1178938601230475265_twitter,hate_speech,0.996858,0.996858,0.0,0.0
1178955261177933824_twitter,normal,0.819171,0.819171,0.0,0.0
13912847_gab,hate_speech,0.001701,0.001701,0.0,0.0
1187745116464832515_twitter,normal,0.99895,0.99895,0.0,0.0
1196677971244933120_twitter,normal,0.997432,0.997432,0.0,0.0
23069299_gab,hate_speech,0.99941,0.99941,0.0,0.0
12121445_gab,normal,0.622075,0.622075,0.0,0.0
16921321_gab,hate_speech,0.999273,0.999273,0.0,0.0
6469234_gab,offensive,0.036021,0.118426,-0.082405,0.082405
12812177_gab,hate_speech,0.999299,0.999299,0.0,0.0
1167917262520471552_twitter,offensive,0.997142,0.997142,0.0,0.0
20632309_gab,hate_speech,0.999515,0.999515,0.0,0.0
24461256_gab,hate_speech,0.968346,0.975512,-0.007166,0.007166
16288097_gab,hate_speech,0.999696,0.999696,0.0,0.0
9000541_gab,offensive,0.997565,0.997565,0.0,0.0
1178932262848647168_twitter,normal,0.006141,0.019259,-0.013118,0.013118
13651130_gab,hate_speech,0.999249,0.999249,0.0,0.0
